docId,filename,0 citr ca contact,1 7 30pm vancouver,2 don people band,3 shit hip don,4 604 talk eclectic,5 music vancouver album,6 music band songs,7 00 00pm cd,8 1 show rock,9 vancouver 10 citr,10 film october september,11 7 vancouver 00,12 1 604 ihe,13 00 pm citr,14 00pm cd www
0,doc135-2017-10-01.txt,0.46689611321485913,2.5948698307082127E-4,0.006657574366534532,1.6654025229682347E-5,8.577160700606188E-6,0.1897729449574801,0.18074676994452624,1.2818721200717071E-5,0.0887466375229643,0.02149635438994521,0.032879568662934906,0.006446022583290155,0.00519280596693739,2.747422108729071E-4,5.929292894533447E-4
1,doc369-2000-07-01.txt,3.7118430660255914E-4,6.22791820638664E-6,0.11164213342229944,0.014932690124951051,3.069926016373155E-4,0.13090042861327586,0.2651895028579052,0.27369588928868593,0.11175051147889013,6.054611661507867E-6,0.08129655853677675,5.7577347994888825E-6,0.009091221411774248,7.993389962836009E-4,5.5080962505433805E-6
2,doc50-2002-10-01.txt,0.0029334105984998517,6.576921006969489E-6,0.06262237500295245,5.209405146187452E-4,6.517774180853353E-6,0.1581225401352617,0.26429346868206394,0.18826584992539352,0.16147121498142106,6.3939026342346585E-6,0.08305672231754425,0.002928719948401308,6.79721686541179E-6,1.8169350408979392E-5,0.07574030272874674
3,doc106-2009-11-01.txt,6.929084780587055E-4,9.359601445781556E-5,0.027703175730782518,0.012315246683543044,0.3342694409199971,0.19929453309807604,0.2301714697348059,0.003066387627146545,0.1321799173171688,0.03427429010131726,0.024447947656385416,9.293317472598014E-5,9.073871719541999E-6,0.0012964983443297003,9.258124748564943E-5
4,doc183-1984-12-01.txt,1.6344416703042174E-5,9.980089572879336E-6,0.2028139155370878,5.012617275142308E-4,9.89033775406244E-6,0.296438816094822,0.06891182109405078,1.4781287966458695E-5,0.14215187620011066,9.70236999080732E-6,0.032803669125201336,9.226631938880686E-6,1.0314375540045233E-5,0.2562895741195962,8.826592150823606E-6
5,doc314-2004-02-01.txt,0.0017992829746868702,6.690982512228746E-4,0.07513980750336917,0.01418519138278025,6.793588971940675E-6,0.13448313363710973,0.32435119653787275,0.054976323177717064,0.16790689962127667,6.6644755123921555E-6,0.027035814097053294,6.337695086539277E-6,7.08485692437795E-6,1.893822877883247E-5,0.19940743397163724
6,doc178-2000-12-01.txt,0.0014925729242633073,1.916555107392911E-4,0.14775500417927526,0.0130424637240051,6.335038834371893E-6,0.11120236558841641,0.2272415368115437,0.2586983469094682,0.13366275137035666,8.09020901377098E-4,0.09666072201261129,5.9099166375037585E-6,0.006676074047415581,0.0025495873851272954,5.653679928944989E-6
7,doc129-1994-10-01.txt,0.005720673467049447,0.012363688047144909,0.15366685581313566,0.0020376316105195046,1.5192966188400504E-4,0.12809426815555955,0.1427660129768685,1.1078275060240147E-5,0.16947712080571145,9.466325844499938E-4,0.06974726320651166,0.12046188022566734,0.18643473091604823,0.00811361890287801,6.615351511537298E-6
8,doc114-2004-03-01.txt,0.003634148530681564,7.3518470887986345E-6,0.0985515965502178,0.006761211147688479,7.885247964452745E-4,0.14394129644564962,0.32490788054073055,0.05668623174741664,0.14370731203198378,7.14726456616207E-6,0.03758797679688049,6.79681145784608E-6,3.6270676530107584E-4,0.007051461741572894,0.17599835698231905
9,doc228-1989-04-01.txt,0.0021368227446251988,0.12516402907923554,0.1700285232173243,0.004940156570364285,0.0016551522590327506,0.12018134151556258,0.08943121988602609,0.005861607843526707,0.18233310213008683,0.0035189795831776158,0.05482062856643105,2.2301572996640633E-5,0.0030543884392432406,0.23683041195038007,2.133464198714402E-5
10,doc100-2000-02-01.txt,1.2837938741569173E-5,7.838993639225472E-6,0.07948581876649326,0.009481053914953833,0.0028096956313591256,0.10561915988507485,0.25738101218160053,0.3270798072882932,0.13528213659978444,7.6208551123662596E-6,0.06688625061328432,7.247180353662218E-6,0.013184731871057634,0.0027478553164522524,6.9329637996807485E-6
11,doc309-1984-07-01.txt,0.0034432196693231897,0.0014831648022981692,0.22128366756448567,5.344058580569797E-4,2.492821861425696E-5,0.2754963615469458,0.11172417281932956,3.725567184768984E-5,0.09195848160415566,0.0031834769162912453,0.022172965057239553,2.325537345286613E-5,2.5996989660558463E-5,0.268586400819855,2.224708844389444E-5
12,doc356-2015-02-01.txt,0.03589860661440049,8.823194429320798E-6,0.037130803266113954,4.431553093324881E-4,8.743846669761745E-6,0.17624335902079774,0.18315128662349756,0.0012916007406956092,0.14365828188483962,0.3986551372323054,0.023460748160666053,8.157077842843294E-6,9.118729861318662E-6,2.4374887754163998E-5,7.803410793693397E-6
13,doc15-2011-11-01.txt,1.5968760745693172E-5,9.750709707507269E-6,0.028694446732421303,1.8762408274097524E-5,0.23323818944622748,0.15407794426119395,0.27578302932216076,1.44415585663353E-5,0.13389232174996674,0.15392523550372625,0.020181061017769866,9.014569354018788E-6,1.007731253018991E-5,2.6937234189706364E-5,1.0281941316609658E-4
14,doc142-1995-04-01.txt,0.0017609164870594262,6.70906304276535E-6,0.19356975524932135,0.00895699139454828,6.648727851758474E-6,0.10724613945464571,0.20200448371097907,7.474883017021864E-5,0.20003810046218637,6.522367505543429E-6,0.059902412060862935,0.047254286591185225,0.17824044695275923,9.25905017451263E-4,5.933630430890859E-6
15,doc256-1990-04-01.txt,9.141792346963936E-5,0.25373669274963817,0.22774806675976195,1.5569636164524867E-5,8.018678343004208E-6,0.17053765437994528,0.09026414448389616,1.1984059255172203E-5,0.1556629873562045,7.866281825324348E-6,0.07466828779058428,0.007276969150122408,8.362470708404374E-6,0.019954822042844156,7.156237237021395E-6
16,doc287-1999-02-01.txt,0.0024736549910494964,0.002710027121180211,0.06420797017909062,0.0027758600235388694,6.163751583331491E-6,0.14586871802610774,0.26898479715462065,0.20105231581358357,0.13467528290546946,6.046608303982599E-6,0.06514650496956416,1.2591934322396897E-4,0.10575534104562753,0.006205897251745779,5.500815310651406E-6
17,doc175-1993-05-01.txt,9.341286653320276E-6,0.017087290499305532,0.17928094388949306,0.009323195286363462,5.6526018479238185E-6,0.10330071981422431,0.13807250267575047,8.447915303962129E-6,0.1516639511437742,5.545173067193901E-6,0.05643789940793567,0.3299554041518192,0.005020167147197116,0.009823894365479506,5.044641785071681E-6
18,doc6-2004-07-01.txt,0.006065323474172929,0.004387852422416375,0.05666624733032173,0.012039879970283034,8.779799566399818E-5,0.16711967559166666,0.2757375894441085,0.04938235247764164,0.12465382293143962,1.672720121466664E-4,0.08068404364954768,7.6205560588600535E-6,8.518956596049613E-6,2.2771659427278637E-5,0.22296923152850903
19,doc85-1983-02-01.txt,8.310471860978496E-4,2.063212872261209E-5,0.1571845573744525,3.970053814229949E-5,2.0446582183636037E-5,0.26303966168375587,0.07011225270334204,3.05577854570284E-5,0.12764642587330505,8.173158902264343E-4,0.008818892358349725,1.9074483896062713E-5,0.001416524531494172,0.36998466341053876,1.824747003600786E-5
20,doc101-2014-12-01.txt,0.023489695081053714,9.089765586788665E-5,0.03209386956925742,1.640709970426698E-5,0.001244014774987632,0.17089688152290117,0.18877510595994754,1.2628660874520451E-5,0.14591421074845082,0.4202650585863531,0.016988696284951275,7.882939973468305E-6,8.81227340426999E-6,1.0592669780268749E-4,8.991214447024451E-5
21,doc28-2009-10-01.txt,1.5262852542810982E-5,9.319674007488482E-6,0.0034775561470450946,1.7933005284257985E-5,0.37877266030281753,0.22820535226723765,0.24657588865361205,1.3803161209350092E-5,0.07404453787594341,9.060332049532447E-6,0.06880638884825312,8.616075159397672E-6,9.631839165577873E-6,2.5746458344273224E-5,8.242507328418664E-6
22,doc284-2010-02-01.txt,0.009446166823295039,8.490303694977759E-6,0.012190247627398123,0.009284560012382159,0.3344846346815532,0.20748695297791583,0.22537094604951116,9.459447093343833E-5,0.14135493905870908,0.026828686649884654,0.032910075065342694,1.718886622278416E-4,8.774688856201216E-6,1.054749180084516E-4,2.535680102871226E-4
23,doc346-1999-05-01.txt,1.3433442954705537E-4,6.40954753645741E-6,0.08666308497542977,0.003851295754208566,6.351905914607274E-6,0.15125027947605738,0.26450246825996615,0.24718913929906425,0.10349268598761596,6.231186726156376E-6,0.0632342822946979,5.925651827250085E-6,0.0775288980645933,0.002122944433928394,5.6687328868636175E-6
24,doc330-1994-09-01.txt,8.18096220708294E-6,4.995389991729195E-6,0.13954243804482627,0.0016986222694807393,4.950466012421857E-6,0.12106447072680052,0.09394597407521607,7.398560647508498E-6,0.14160792236015568,4.8563814577216684E-6,0.04788324893163345,0.15047128879184485,0.2871851358836298,0.01656609913261359,4.4180234825867145E-6
25,doc138-2013-09-01.txt,1.1597626488662251E-4,1.0265116310820617E-5,0.025249992594855112,2.1808235276658336E-4,0.00982751366292772,0.14217510928458357,0.2219082959774628,0.0017010094412634113,0.1353035114624858,0.4387162014064772,0.019460758202913837,1.0865519948475911E-4,1.0608949330451832E-5,2.2668844825723543E-4,0.004967331635994031
26,doc43-2008-08-01.txt,0.00817277686899264,2.876769338151576E-4,0.03991639181949595,9.454022162473585E-4,0.30441625804199296,0.20186151643850297,0.21521362402557637,0.00882013127606031,0.13639232434279927,9.32824019987114E-6,0.04173506637126434,8.870846921239726E-6,1.9530443513357968E-4,1.1920165880276688E-4,0.04190612648419524
27,doc107-2001-08-01.txt,1.0316161264603573E-5,6.715159873338834E-5,0.08078926428134062,0.04814639426656593,6.242518230296613E-6,0.126799539473206,0.24655987332999973,0.24384502274210507,0.1618934685922861,6.123877975736429E-6,0.07528943487449052,5.8236047660800685E-6,0.0023797549897188346,2.608117560629016E-4,0.013940777933254224
28,doc233-1993-01-01.txt,0.0029942568684223304,0.06072958429574527,0.18702801141908293,0.018205567213751408,5.887813349128178E-6,0.07241620557586097,0.09933693464754136,8.799443130289055E-6,0.14747163011869777,0.0011536708680579511,0.05603139979142801,0.337658793342322,0.0047125095574179765,0.012241494489849288,5.25455534332818E-6
29,doc380-1996-05-01.txt,7.061001000196988E-5,4.288734489960721E-4,0.1701740242981912,0.002366643664673812,7.910661494362624E-4,0.09416792024592496,0.18612149425308083,0.003209121656389332,0.1452272326192281,6.075813333792597E-6,0.0586991820813482,0.005499886286045912,0.33321507664305294,1.726544612833957E-5,5.527384168273795E-6
30,doc127-1989-11-01.txt,1.1476897252007976E-5,0.18381066217623052,0.2670484918376513,0.01043918002331917,6.944903097698332E-6,0.1635427250021662,0.08074951428314901,1.0379282804984578E-5,0.1437545829053167,6.812913884209469E-6,0.08565630223032425,6.47885505298693E-6,7.242658483474053E-6,0.06494300808042953,6.197950837947455E-6
31,doc75-1996-08-01.txt,0.005375142852275591,0.0034202793028708543,0.10855358826351764,8.046715139518684E-4,6.253935245287949E-6,0.15562343179297555,0.21323690578243518,8.018750473960482E-4,0.10116486846638947,6.13507800817122E-6,0.06786763067384828,0.014454237144352325,0.32671112578209754,0.001968273065279137,5.581299357056236E-6
32,doc22-1993-08-01.txt,1.033376864317341E-5,0.01238043740222874,0.1636448431080807,0.04274250301452627,0.001408247912352088,0.11488565559826633,0.1546928682172623,9.345479429992552E-6,0.16271839114938028,6.134330064945643E-6,0.04603700385307533,0.2929008215222148,0.0052487624710121274,0.003309071554536433,5.580618926418115E-6
33,doc289-2005-12-01.txt,0.004650902291871412,7.743991151983931E-6,0.101863232347354,0.006747800972713506,0.023797254035540907,0.1745109171431621,0.23615773535058132,0.014674229259438048,0.17396521211494817,7.528496293887393E-6,0.027099631950969812,7.159350181732907E-6,8.003378360190946E-6,0.005183283421278392,0.2313193658961545
34,doc288-1999-10-01.txt,0.0015195770612849502,7.921181862179771E-5,0.09264285721705047,0.011140405565326186,2.227076765665898E-4,0.11260495510431189,0.22767368605438218,0.2943145009301801,0.10655417955328003,7.2237075605895894E-6,0.09268737740265141,6.869506209185897E-6,0.05850947182491833,0.0020304049131542427,6.571664502029548E-6
35,doc25-2008-12-01.txt,0.006298242051213937,7.838993639225472E-6,0.045786965392394435,1.5083866049664388E-5,0.2938314788148688,0.2063370812054152,0.23981217177083441,0.0011475265644249428,0.13649378076604418,8.33486155035996E-5,0.05333098150325355,0.003793635199915329,8.101562983033455E-6,9.738370275908561E-5,0.012956379990700583
36,doc83-1983-12-01.txt,0.003971973629336987,2.1448659113919516E-5,0.2612048123862303,4.127171368023221E-5,2.1255769445685558E-5,0.23304514998549675,0.13111088904230897,8.605770480215361E-4,0.10576179683286695,2.085179947637577E-5,0.023257674563121472,1.982936944418212E-5,2.2167088112371847E-5,0.24062133248739076,1.8969625953566796E-5
37,doc79-1994-03-01.txt,0.005685912666692411,8.634060748876067E-6,0.15736048792027274,0.004353851646456157,8.556413885055023E-6,0.14727606945992147,0.0991531777944749,1.2787714711083003E-5,0.18303371450222325,8.393797600409109E-6,0.0792585287416878,0.2788423344437036,0.029618912802926074,0.015120776633803597,2.5786140089260765E-4
38,doc251-1988-02-01.txt,0.006137577303534759,3.6709303858366494E-4,0.17898614795870355,2.0927472618840053E-4,1.7902444014108334E-5,0.17167329645308857,0.054058697306107954,2.675552512524128E-5,0.12520115192116293,1.7562204636868688E-5,0.13040496010663263,1.670107389980167E-5,1.8669992394375254E-5,0.33267371891411146,1.904910318156992E-4
39,doc37-2002-08-01.txt,0.0025405286324176966,5.696050917624808E-6,0.1049141707766455,1.0960395301712433E-5,1.1569700827359068E-4,0.17997503728675646,0.24595380607893427,0.21763662706958298,0.1374786871135963,5.537544837218228E-6,0.06510940898691135,3.354225687266155E-4,5.88684177938208E-6,7.076195682656508E-5,0.04584177168849277
40,doc131-1991-11-01.txt,8.585759386165954E-6,0.07784695739588604,0.21866714650181018,0.06240500820303309,0.005221653860516321,0.12102800555012043,0.14002225344708852,7.76464429434323E-6,0.14223343853500464,5.096677093476443E-6,0.10054324165122341,0.12195855484862739,5.418165004866823E-6,0.010042238131915241,4.63662899592416E-6
41,doc154-2002-12-01.txt,1.9391169640064075E-4,4.814180407425181E-6,0.14043336552811497,0.0020555660089090003,4.770886061765875E-6,0.1244859681941125,0.25554444367032925,0.17729133916730344,0.17576935330619176,4.680214458421812E-6,0.05688935491976136,4.450728661533212E-6,4.975432763113502E-6,4.783683709633415E-4,0.06683463769556146
42,doc207-1986-10-01.txt,2.225004937557872E-5,1.3586137076885231E-5,0.19025966742048817,0.013282132543657725,1.3463955757324759E-5,0.16192281273800943,0.07714290408825335,2.0122124457775145E-5,0.15794673148438,1.320807069948326E-5,0.08849306748774825,1.2560436994498301E-5,0.0011952680376147906,0.30965020957232164,1.2015853165158625E-5
43,doc266-1996-05-01.txt,1.8733983768425814E-5,1.1439186816067727E-5,0.050681391693938524,0.7077091075022722,1.1336313208067422E-5,0.07224086465946547,0.0643998560705195,1.6942324334433024E-5,0.08226445598953781,1.1120864404369625E-5,0.021797085345006354,1.2108261492693238E-4,4.5385051312881374E-4,2.526158915438259E-4,1.0117047129205066E-5
44,doc268-1993-02-01.txt,1.1857394860664267E-5,0.055892320101257414,0.2052588270350572,0.0015526949308793433,7.175149911188063E-6,0.10097936075190124,0.14994316563970814,8.066717033927095E-5,0.1339022792009012,2.1687012338250243E-4,0.03268095966633078,0.30482168481290495,0.0035046717530457846,0.011141062835839684,6.40343368062043E-6
45,doc328-2002-05-01.txt,0.005051929601968136,4.7822132856157283E-4,0.09233072627673225,3.256525134445037E-4,4.2564092504824457E-4,0.1627279760229825,0.24488961586454894,0.23540170848316558,0.1559884709552063,0.0034198340476204263,0.07681398312893727,5.027287983555894E-6,0.002999915503679135,1.5022485094284577E-5,0.0191262755750273
46,doc188-1988-12-01.txt,2.2317418761943846E-5,0.0329248323855827,0.2770630989082664,0.0014743147542838533,0.022393124198484986,0.12831707913301188,0.11371045019830306,2.83472691743229E-4,0.18040965248863475,1.3248062503684289E-5,0.07730791015032616,0.0018556259541442862,1.4083723046065941E-5,0.16419873769777074,1.2052235136305111E-5
47,doc105-2009-09-01.txt,0.003857453963374262,0.0045664029606730374,0.015514506652268086,1.779840194970777E-5,0.39648149834845453,0.2172888034142585,0.21059114350481406,0.0038560052283371825,0.11092890833776367,0.005549060969843416,0.025756504779299583,8.551403765573444E-6,9.559543549255479E-6,1.1490915388337304E-4,0.0054588933377657314
48,doc144-1991-05-01.txt,0.003571256837181222,0.23721365813686568,0.205998503714964,0.016494985144898593,3.3640020017912804E-4,0.10474032037707937,0.046595319515277976,2.0788986431650154E-4,0.17315355684977038,1.3848942516222386E-4,0.05645009203931673,0.039826467012889416,0.0031056415276964817,0.10906279519102682,0.0031046241633754927
49,doc285-2001-09-01.txt,0.0022312211787885805,4.6160207836705354E-4,0.0885564482608366,0.0018341682686116925,2.3369629602216488E-4,0.14694918035753948,0.206079542927097,0.3291989995786101,0.11571657474676615,0.005360272202735831,0.07680039792194542,5.451402476370731E-6,0.011341768587806859,7.568112696310597E-4,0.014473864922765655
50,doc361-1992-12-01.txt,1.0768302671380934E-5,0.07750036473902373,0.17319391280613583,0.030120894959936154,6.5161181578359485E-6,0.09424526759766505,0.11762331249315432,0.005853532417457672,0.13957948084239766,6.991177766545489E-5,0.02974275928316106,0.30407392333958266,0.009471200927441406,0.018502339112106875,5.815283442890484E-6
51,doc303-1993-04-01.txt,0.00138402139813752,0.017236865932316593,0.21186066606717815,0.030040783190303805,6.404249607022375E-6,0.11478956168231047,0.1174768284085436,1.9685826170580913E-4,0.14685967862144428,6.871153404451469E-5,0.053704303731930136,0.29061296216452587,6.6788250453715345E-6,0.0157499604861022,5.715446804639225E-6
52,doc180-2003-07-01.txt,2.1903830989523652E-4,1.4536881875205467E-4,0.12533525922888136,1.376521845598053E-5,7.089366633447038E-6,0.12824440548835542,0.3020530381566785,0.10491586994865142,0.16726982099747234,6.954631862793005E-6,0.048806945564890986,6.6136241484503424E-6,7.650087487282425E-5,0.002369419767371444,0.12052991000307779
53,doc160-2015-10-01.txt,0.06147591168892336,8.998842252371623E-6,0.019874987794884162,4.5197742766856316E-4,8.917914876570158E-6,0.2360840906660314,0.1622824486993897,0.001230380940165284,0.10644234524875842,0.36668941751260115,0.04513928758819095,8.319464943912973E-6,9.300261058659903E-6,2.4860131052996833E-5,2.687558192024765E-4
